"Module"	"Gene1"	"Gene2"
"M1"	"ADAR"	"HTR1A"
"M1"	"ACOX2"	"HRH3"
"M1"	"ACOX2"	"PPL"
"M1"	"TP73"	"RPN2"
"M1"	"TP73"	"PTP4A1"
"M1"	"TP73"	"DEFB103A"
"M1"	"TP73"	"MPHOSPH10"
"M1"	"MRPS31"	"HTR1A"
"M1"	"TRIM56"	"RIMS4"
"M1"	"TRIM56"	"CAMK2A"
"M1"	"TRIM56"	"MUSTN1"
"M1"	"TRIM56"	"DSG2"
"M1"	"TRIM56"	"ADAP1"
"M1"	"TRIM56"	"DDIT4L"
"M1"	"TRIM56"	"MPPED1"
"M1"	"TRIM56"	"ART3"
"M1"	"TRIM56"	"PCDH8"
"M1"	"RNF10"	"CAMK2A"
"M1"	"GLS2"	"MAGI1"
"M1"	"GLS2"	"E2F4"
"M1"	"GLS2"	"KCNN3"
"M1"	"GLS2"	"ICAM2"
"M1"	"GLS2"	"PPIF"
"M1"	"GLS2"	"STXBP5"
"M1"	"GLS2"	"IQGAP1"
"M1"	"GLS2"	"UBE4A"
"M1"	"GLS2"	"C8B"
"M1"	"GLS2"	"RPP25"
"M1"	"GLS2"	"NFE2"
"M1"	"GLS2"	"KLHL28"
"M1"	"NRBP1"	"EPHA7"
"M1"	"TNNT2"	"PLEKHD1"
"M1"	"OPRK1"	"MNT"
"M1"	"OPRK1"	"ITGA8"
"M1"	"OPRK1"	"DVL3"
"M1"	"OPRK1"	"PPP2R3B"
"M1"	"OPRK1"	"FOLR3"
"M1"	"OPRK1"	"PTP4A1"
"M1"	"OPRK1"	"MT1F"
"M1"	"OPRK1"	"DTX3"
"M1"	"OPRK1"	"CSF2"
"M1"	"FAM3B"	"KLHL1"
"M1"	"FAM3B"	"CAMK2A"
"M1"	"FAM3B"	"CNTFR"
"M1"	"FAM3B"	"ADCY8"
"M1"	"NAA10"	"MYO5B"
"M1"	"EFNA5"	"AGO4"
"M1"	"EFNA5"	"NSUN2"
"M1"	"EFNA5"	"GNGT1"
"M1"	"EFNA5"	"ABI2"
"M1"	"EFNA5"	"SMAP1"
"M1"	"EFNA5"	"DCTPP1"
"M1"	"EFNA5"	"LPIN2"
"M1"	"EFNA5"	"SPIN1"
"M1"	"WDR92"	"HRH3"
"M1"	"F5"	"GBAS"
"M1"	"F5"	"PPP6C"
"M1"	"F5"	"MX1"
"M1"	"F5"	"AKAP11"
"M1"	"F5"	"DTX2"
"M1"	"F5"	"INA"
"M1"	"F5"	"EIF3K"
"M1"	"F5"	"APEH"
"M1"	"F5"	"FANCB"
"M1"	"F5"	"SSTR1"
"M1"	"F5"	"EPHA5"
"M1"	"F5"	"WNT3A"
"M1"	"F5"	"GNL1"
"M1"	"F5"	"KIT"
"M1"	"F5"	"HIST1H3B"
"M1"	"F5"	"NEGR1"
"M1"	"F5"	"PER3"
"M1"	"F5"	"RGL2"
"M1"	"F5"	"SCLT1"
"M1"	"F5"	"NR2C2AP"
"M1"	"F5"	"TAF12"
"M1"	"F5"	"SLC3A2"
"M1"	"F5"	"PPAP2B"
"M1"	"F5"	"CES1"
"M1"	"F5"	"ALDH2"
"M1"	"F5"	"CRY1"
"M1"	"F5"	"FABP1"
"M1"	"F5"	"SPATA13"
"M1"	"F5"	"ADRB2"
"M1"	"F5"	"TLE4"
"M1"	"F5"	"KLHDC9"
"M1"	"F5"	"PTP4A1"
"M1"	"F5"	"NRARP"
"M1"	"F5"	"TOE1"
"M1"	"F5"	"NR2F2"
"M1"	"F5"	"BRD7"
"M1"	"F5"	"IP6K2"
"M1"	"F5"	"PDCD4"
"M1"	"F5"	"RAB34"
"M1"	"F5"	"RCC1"
"M1"	"F5"	"EHD3"
"M1"	"F5"	"POU2F1"
"M1"	"F5"	"RRM2"
"M1"	"F5"	"HTR1D"
"M1"	"F5"	"BPIFA1"
"M1"	"F5"	"DTX3"
"M1"	"F5"	"COMMD6"
"M1"	"F5"	"APOBEC3G"
"M1"	"F5"	"SPI1"
"M1"	"F5"	"MRPL17"
"M1"	"F5"	"MAP2K4"
"M1"	"F5"	"EPHA3"
"M1"	"F5"	"ZNF682"
"M1"	"F5"	"MARK3"
"M1"	"F5"	"RAPH1"
"M1"	"F5"	"SCAMP3"
"M1"	"F5"	"RPS20"
"M1"	"F5"	"EDN1"
"M1"	"F5"	"CCDC120"
"M1"	"GNAS"	"DOC2A"
"M1"	"GNAS"	"NR2E1"
"M1"	"SNX17"	"SLC13A5"
"M1"	"ZNF202"	"PPL"
"M1"	"ZNF202"	"ADAM11"
"M1"	"MUSK"	"SPARC"
"M1"	"MUSK"	"MYOF"
"M1"	"MUSK"	"FANCB"
"M1"	"MUSK"	"ENY2"
"M1"	"MUSK"	"CHD7"
"M1"	"MUSK"	"NR2C2AP"
"M1"	"MUSK"	"TARBP2"
"M1"	"MUSK"	"PPP1R37"
"M1"	"MUSK"	"LRRFIP2"
"M1"	"MUSK"	"ANKRD44"
"M1"	"MUSK"	"OGG1"
"M1"	"MUSK"	"ADRB2"
"M1"	"MUSK"	"RABGAP1"
"M1"	"MUSK"	"NAA50"
"M1"	"MUSK"	"WDR26"
"M1"	"MUSK"	"KLHDC9"
"M1"	"MUSK"	"NCBP2"
"M1"	"MUSK"	"MPPED1"
"M1"	"MUSK"	"PTP4A1"
"M1"	"MUSK"	"ANXA11"
"M1"	"MUSK"	"PTS"
"M1"	"MUSK"	"UTY"
"M1"	"MUSK"	"AP3S2"
"M1"	"MUSK"	"CENPJ"
"M1"	"MUSK"	"CDCA4"
"M1"	"MUSK"	"FIGF"
"M1"	"MUSK"	"TYRO3"
"M1"	"MUSK"	"REM1"
"M1"	"MUSK"	"AOX1"
"M1"	"TAP2"	"GPR143"
"M1"	"TAP2"	"RNF43"
"M1"	"TAP2"	"CDH8"
"M1"	"TAP2"	"CELSR1"
"M1"	"SOX9"	"RGS8"
"M1"	"DNM2"	"STAC"
"M1"	"DNM2"	"MYOZ3"
"M1"	"TBR1"	"ATP13A1"
"M1"	"TBR1"	"A1BG"
"M1"	"TBR1"	"JOSD1"
"M1"	"TBR1"	"HOPX"
"M1"	"TBR1"	"LAD1"
"M1"	"TBR1"	"GOLGA7"
"M1"	"TBR1"	"TIAM1"
"M1"	"TBR1"	"MYO1G"
"M1"	"URM1"	"SLC27A6"
"M1"	"PCGF1"	"CACNG2"
"M1"	"PCGF1"	"CCDC8"
"M1"	"ANKRD52"	"FGFR2"
"M1"	"KCNC2"	"MORF4L2"
"M1"	"KCNC2"	"SON"
"M1"	"KCNC2"	"HAS3"
"M1"	"KCNC2"	"SPRY1"
"M1"	"KCNC2"	"RFX5"
"M1"	"KCNC2"	"HRAS"
"M1"	"KCNC2"	"SNED1"
"M1"	"KCNC2"	"CALB1"
"M1"	"KCNC2"	"MRPS25"
"M1"	"KCNC2"	"RHEB"
"M1"	"KCNC2"	"ZNF131"
"M1"	"KCNC2"	"NPM3"
"M1"	"KCNC2"	"DPYSL3"
"M1"	"KCNC2"	"IGFALS"
"M1"	"KCNC2"	"VPS28"
"M1"	"KCNC2"	"TCF24"
"M1"	"KCNC2"	"FBL"
"M1"	"KCNC2"	"BCAM"
"M1"	"KCNC2"	"YTHDC1"
"M1"	"KCNC2"	"TDRD7"
"M1"	"KCNC2"	"IVNS1ABP"
"M1"	"HECTD1"	"PGR"
"M1"	"HECTD1"	"MPPED1"
"M1"	"HECTD1"	"ELAVL2"
"M1"	"HECTD1"	"TOX3"
"M1"	"ABLIM1"	"MPP7"
"M1"	"ABLIM1"	"FGFR2"
"M1"	"MAGI1"	"GABRB2"
"M1"	"MAGI1"	"EPHB6"
"M1"	"MAGI1"	"TOX3"
"M1"	"INSM1"	"GPI"
"M1"	"INSM1"	"GJD4"
"M1"	"INSM1"	"DNAJC11"
"M1"	"INSM1"	"CDK19"
"M1"	"INSM1"	"TAPBP"
"M1"	"INSM1"	"FBXO22"
"M1"	"INSM1"	"PPL"
"M1"	"INSM1"	"TXNL1"
"M1"	"INSM1"	"PPAP2B"
"M1"	"INSM1"	"PAK4"
"M1"	"INSM1"	"CD2AP"
"M1"	"INSM1"	"KDM3A"
"M1"	"INSM1"	"AP1G2"
"M1"	"INSM1"	"MYO5A"
"M1"	"INSM1"	"KLHDC9"
"M1"	"INSM1"	"PTP4A1"
"M1"	"INSM1"	"MYBL1"
"M1"	"INSM1"	"TEP1"
"M1"	"INSM1"	"BAIAP2L1"
"M1"	"INSM1"	"A1CF"
"M1"	"INSM1"	"RRAGB"
"M1"	"INSM1"	"COL23A1"
"M1"	"INSM1"	"LURAP1"
"M1"	"INSM1"	"STRN"
"M1"	"PAX8"	"RLBP1"
"M1"	"PAX8"	"FOLR3"
"M1"	"PAX8"	"PTP4A1"
"M1"	"PAX8"	"KPTN"
"M1"	"ANAPC15"	"GRM1"
"M1"	"HMCES"	"MLPH"
"M1"	"HMCES"	"CLEC2L"
"M1"	"MYH1"	"RPS6KC1"
"M1"	"MYH1"	"RPS3A"
"M1"	"MYH1"	"HLA-A"
"M1"	"RGS4"	"MIA3"
"M1"	"RGS4"	"DOCK4"
"M1"	"RGS4"	"TXNL1"
"M1"	"RGS4"	"HPRT1"
"M1"	"RGS4"	"LPP"
"M1"	"RGS4"	"RHPN2"
"M1"	"RGS4"	"SPDEF"
"M1"	"RGS4"	"PTP4A1"
"M1"	"RGS4"	"DEDD"
"M1"	"RGS4"	"KCNS3"
"M1"	"RGS4"	"WSB2"
"M1"	"RGS4"	"MYO1G"
"M1"	"RGS4"	"SUPT6H"
"M1"	"RGS4"	"AP3B1"
"M1"	"RGS4"	"LCT"
"M1"	"RGS4"	"GOT1"
"M1"	"FOXO1"	"CAMK2A"
"M1"	"FOXO1"	"DDIT4L"
"M1"	"IKZF2"	"CDK5R2"
"M1"	"HAND1"	"HCN1"
"M1"	"BAMBI"	"HTR1A"
"M1"	"BAMBI"	"DUSP8"
"M1"	"KRBA1"	"DNAH2"
"M1"	"CHRNA9"	"MTFR2"
"M1"	"CHRNA9"	"ATP5F1"
"M1"	"CHRNA9"	"F10"
"M1"	"CHRNA9"	"PTP4A1"
"M1"	"CHRNA9"	"SULF2"
"M1"	"AZGP1"	"SENP6"
"M1"	"AZGP1"	"WNT16"
"M1"	"AZGP1"	"RNF103"
"M1"	"AZGP1"	"HAUS4"
"M1"	"AZGP1"	"SLC3A1"
"M1"	"AZGP1"	"RXFP1"
"M1"	"AZGP1"	"KIAA0907"
"M1"	"AZGP1"	"PBK"
"M1"	"AZGP1"	"APOA4"
"M1"	"AZGP1"	"CNOT6"
"M1"	"AZGP1"	"PHACTR4"
"M1"	"AZGP1"	"FBXO22"
"M1"	"AZGP1"	"WDR12"
"M1"	"AZGP1"	"ZNRF3"
"M1"	"AZGP1"	"AHRR"
"M1"	"AZGP1"	"FOLR3"
"M1"	"AZGP1"	"PTP4A1"
"M1"	"AZGP1"	"BASP1"
"M1"	"AZGP1"	"SIX1"
"M1"	"AZGP1"	"MYOZ3"
"M1"	"AZGP1"	"DDX3X"
"M1"	"AZGP1"	"EXTL1"
"M1"	"AZGP1"	"TRMT10A"
"M1"	"AZGP1"	"CCDC110"
"M1"	"AZGP1"	"RNF216"
"M1"	"AZGP1"	"FBXO24"
"M1"	"TNFRSF11B"	"NPY1R"
"M1"	"TNFRSF11B"	"CACNG2"
"M1"	"TNFRSF11B"	"RSPO4"
"M1"	"MAGEA9"	"PLCH1"
"M1"	"RPF2"	"PTPN3"
"M1"	"TOR3A"	"KIRREL3"
"M1"	"CHML"	"SLC27A6"
"M1"	"PGF"	"DRD1"
"M1"	"PGF"	"CDK5R2"
"M1"	"DAZAP1"	"POSTN"
"M1"	"DDX24"	"ANGPT1"
"M1"	"DDX24"	"KLHL1"
"M1"	"DDX24"	"CAMK2A"
"M1"	"DDX24"	"MPPED1"
"M1"	"CCNK"	"ADAP1"
"M1"	"CCNK"	"CELF3"
"M1"	"TIMP4"	"FGFR2"
"M1"	"NPY1R"	"TBC1D8"
"M1"	"NPY1R"	"PGR"
"M1"	"NPY1R"	"GAS1"
"M1"	"NPY1R"	"CDH8"
"M1"	"NPY1R"	"RGL2"
"M1"	"NPY1R"	"KPNA3"
"M1"	"NPY1R"	"ULBP2"
"M1"	"NPY1R"	"PRX"
"M1"	"NPY1R"	"MAL2"
"M1"	"NPY1R"	"CAMK2A"
"M1"	"NPY1R"	"CCDC42"
"M1"	"NPY1R"	"FAIM2"
"M1"	"NPY1R"	"REG1A"
"M1"	"NPY1R"	"APBB1IP"
"M1"	"NPY1R"	"CSRP3"
"M1"	"NPY1R"	"CDH3"
"M1"	"NPY1R"	"MPZL1"
"M1"	"NPY1R"	"MPPED1"
"M1"	"NPY1R"	"PTP4A1"
"M1"	"NPY1R"	"C4BPA"
"M1"	"NPY1R"	"PRKAA2"
"M1"	"NPY1R"	"NRARP"
"M1"	"NPY1R"	"SCEL"
"M1"	"NPY1R"	"MLLT6"
"M1"	"NPY1R"	"BIRC7"
"M1"	"NPY1R"	"SDCCAG8"
"M1"	"NPY1R"	"PSMB1"
"M1"	"NPY1R"	"STON2"
"M1"	"NPY1R"	"PEX2"
"M1"	"NPY1R"	"CYP11A1"
"M1"	"NPY1R"	"NMT2"
"M1"	"NPY1R"	"FCER1A"
"M1"	"NPY1R"	"HSPA2"
"M1"	"NPY1R"	"SRR"
"M1"	"NPY1R"	"CLCA1"
"M1"	"NPY1R"	"MPDZ"
"M1"	"NPY1R"	"OLIG3"
"M1"	"NPY1R"	"NTRK2"
"M1"	"NPY1R"	"ELAVL2"
"M1"	"NPY1R"	"SLC16A4"
"M1"	"NPY1R"	"PCDHA6"
"M1"	"NPY1R"	"GPSM3"
"M1"	"NPY1R"	"EP400"
"M1"	"NPY1R"	"HTRA2"
"M1"	"NPY1R"	"TMEM55B"
"M1"	"NPY1R"	"VAMP1"
"M1"	"ARID2"	"RBM11"
"M1"	"TRPC5"	"MIA3"
"M1"	"TRPC5"	"SLC12A2"
"M1"	"TRPC5"	"FGF19"
"M1"	"TRPC5"	"TSNAX"
"M1"	"TRPC5"	"IL3"
"M1"	"TRPC5"	"MYO16"
"M1"	"TRPC5"	"NEIL1"
"M1"	"TRPC5"	"KDM3A"
"M1"	"TRPC5"	"BCAP29"
"M1"	"TRPC5"	"BHLHB9"
"M1"	"TRPC5"	"PRKAB2"
"M1"	"TRPC5"	"PRF1"
"M1"	"TRPC5"	"CSRP3"
"M1"	"TRPC5"	"CTBS"
"M1"	"TRPC5"	"CASP8"
"M1"	"TRPC5"	"PTP4A1"
"M1"	"TRPC5"	"RAB5B"
"M1"	"TRPC5"	"DDR1"
"M1"	"TRPC5"	"VASP"
"M1"	"TRPC5"	"HDAC4"
"M1"	"TRPC5"	"C8orf34"
"M1"	"TRPC5"	"C2orf57"
"M1"	"DNAJB12"	"WIPF3"
"M1"	"NUFIP2"	"PPL"
"M1"	"NUFIP2"	"MPPED1"
"M1"	"NUFIP2"	"CLGN"
"M1"	"NUFIP2"	"PLCH1"
"M1"	"RPS13"	"GRIN1"
"M1"	"PCGF3"	"VSNL1"
"M1"	"PCGF3"	"CELSR1"
"M1"	"MAFF"	"ETNPPL"
"M1"	"TRIM23"	"NPAS4"
"M1"	"TRIM23"	"CNTFR"
"M1"	"TRIM23"	"MPPED1"
"M1"	"GSK3B"	"DLGAP2"
"M1"	"WIPF2"	"CAMK2A"
"M1"	"NUDT19"	"HRH3"
"M1"	"NUDT19"	"PIWIL2"
"M1"	"NUDT19"	"PTPRN"
"M1"	"NUDT19"	"NPAS4"
"M1"	"NUDT19"	"MPPED1"
"M1"	"NUDT19"	"CBLN4"
"M1"	"CLIP3"	"MLPH"
"M1"	"TRIM40"	"DDIT4L"
"M1"	"TRIM40"	"DLGAP2"
"M1"	"RGS10"	"MYO5B"
"M1"	"DNA2"	"KCNJ6"
"M1"	"DNA2"	"SLN"
"M1"	"DNA2"	"VIP"
"M1"	"DNA2"	"ADAP1"
"M1"	"SLBP"	"GRIN1"
"M1"	"SLBP"	"C16orf74"
"M1"	"ZNF638"	"PKP2"
"M1"	"ZNF638"	"PCDHA6"
"M1"	"TRIM17"	"PTP4A1"
"M1"	"TRIM17"	"GH1"
"M1"	"TRIM17"	"CNGA1"
"M1"	"TRIM17"	"PPP2R3A"
"M1"	"TRIM17"	"TMEM214"
"M1"	"TRIM17"	"PAN2"
"M1"	"TRIM17"	"TCEB2"
"M1"	"TRIM17"	"LEPREL1"
"M1"	"ARHGEF11"	"CBLN1"
"M1"	"ARHGEF11"	"ART3"
"M1"	"ITCH"	"PTPN3"
"M1"	"WDR7"	"KIAA0319"
"M1"	"EID2B"	"CAMK2A"
"M1"	"DKC1"	"IGSF1"
"M1"	"DKC1"	"GDA"
"M1"	"DKC1"	"GABRA4"
"M1"	"DKC1"	"EPHA7"
"M1"	"DKC1"	"CALB1"
"M1"	"DKC1"	"RIMS4"
"M1"	"DKC1"	"CNTFR"
"M1"	"DKC1"	"GPR26"
"M1"	"DKC1"	"FGF9"
"M1"	"PEBP1"	"ADRB1"
"M1"	"PEBP1"	"LRRC7"
"M1"	"C1GALT1C1"	"MPPED1"
"M1"	"C1GALT1C1"	"SHANK2"
"M1"	"TOP1MT"	"RSPO4"
"M1"	"SLC6A12"	"TOX3"
"M1"	"MTSS1"	"PKP2"
"M1"	"PRKAR1A"	"SULT4A1"
"M1"	"DIABLO"	"OPRD1"
"M1"	"DAO"	"PLXNA1"
"M1"	"DAO"	"LIN37"
"M1"	"DAO"	"TSNAX"
"M1"	"DAO"	"TUBA1C"
"M1"	"DAO"	"CNTFR"
"M1"	"DAO"	"SNAPC4"
"M1"	"DAO"	"PRKAB2"
"M1"	"DAO"	"PTP4A1"
"M1"	"DAO"	"RAB5B"
"M1"	"DAO"	"ANP32A"
"M1"	"DAO"	"PRKDC"
"M1"	"DAO"	"ASB3"
"M1"	"DAO"	"FGFR3"
"M1"	"DAO"	"ZNF8"
"M1"	"DAO"	"ZW10"
"M1"	"DAO"	"BMPR1A"
"M1"	"DAO"	"NOSIP"
"M1"	"DAO"	"ZDHHC17"
"M1"	"DAO"	"DLC1"
"M1"	"DAO"	"ZIC3"
"M1"	"DAO"	"ANGPT2"
"M1"	"DAO"	"ARPC1B"
"M1"	"DAO"	"EDAR"
"M1"	"DAO"	"DCAF17"
"M1"	"DAO"	"RHOQ"
"M1"	"DAO"	"BOD1L1"
"M1"	"DAO"	"PRPF38B"
"M1"	"LGR6"	"TTLL5"
"M1"	"LGR6"	"PTP4A1"
"M1"	"LGR6"	"ATXN10"
"M1"	"LGR6"	"RPS15A"
"M1"	"LGR6"	"TYW1"
"M1"	"LGR6"	"CRYZL1"
"M1"	"LGR6"	"C14orf166"
"M1"	"LGR6"	"NRXN2"
"M1"	"LGR6"	"BTG3"
"M1"	"ODF2"	"HTR1A"
"M1"	"ODF2"	"MPPED1"
"M1"	"CA9"	"ID1"
"M1"	"CA9"	"MYO16"
"M1"	"CA9"	"PSMB3"
"M1"	"CA9"	"HIPK3"
"M1"	"CA9"	"KIF15"
"M1"	"CA9"	"PTP4A1"
"M1"	"CA9"	"SUPT6H"
"M1"	"CA9"	"PSMC3"
"M1"	"CA9"	"IFI27"
"M1"	"CA9"	"NACC2"
"M1"	"CA9"	"GLRB"
"M1"	"CA9"	"FRYL"
"M1"	"CA9"	"PIGG"
"M1"	"MRAS"	"RSPO4"
"M1"	"FZD1"	"GREM1"
"M1"	"OGDHL"	"CDH1"
"M1"	"OGDHL"	"ZNF2"
"M1"	"OGDHL"	"NXF1"
"M1"	"OGDHL"	"RFX6"
"M1"	"OGDHL"	"ARMC9"
"M1"	"OGDHL"	"LGALS8"
"M1"	"ADORA2B"	"IL1RAP"
"M1"	"ADORA2B"	"PTP4A1"
"M1"	"ADORA2B"	"TAL2"
"M1"	"ADORA2B"	"GDI2"
"M1"	"ADORA2B"	"CHIC2"
"M1"	"ADORA2B"	"FAM173A"
"M1"	"RPS25"	"ZIC4"
"M1"	"DRAP1"	"SV2B"
"M1"	"DRAP1"	"NPY"
"M1"	"DRAP1"	"DLX2"
"M1"	"DRAP1"	"CBLN1"
"M1"	"DRAP1"	"ELAVL2"
"M1"	"LACRT"	"RIMS1"
"M1"	"RNF144A"	"DLGAP2"
"M1"	"COPS7A"	"SH2D5"
"M1"	"COPS7A"	"GADD45G"
"M1"	"COPS7A"	"SFRP1"
"M1"	"COPS7A"	"CAMK2A"
"M1"	"COPS7A"	"CNTFR"
"M1"	"COPS7A"	"ELAVL2"
"M1"	"TAGLN2"	"CCNA1"
"M1"	"TAGLN2"	"ADAP1"
"M1"	"TAGLN2"	"MPPED1"
"M1"	"TAGLN2"	"CELSR1"
"M1"	"ZNF577"	"HTR1A"
"M1"	"CEBPZ"	"HTR1A"
"M1"	"CEBPZ"	"GRIP1"
"M1"	"TTPA"	"PRF1"
"M1"	"TTPA"	"PTP4A1"
"M1"	"TTPA"	"LONP1"
"M1"	"TTPA"	"IVD"
"M1"	"TTPA"	"DPP10"
"M1"	"TTPA"	"ITK"
"M1"	"TTPA"	"KCTD15"
"M1"	"TTPA"	"OR6T1"
"M1"	"VPS37B"	"HCN1"
"M1"	"VPS37B"	"NRAP"
"M1"	"VPS37B"	"MPPED1"
"M1"	"VPS37B"	"DLX2"
"M1"	"VPS37B"	"PDYN"
"M1"	"CACNG2"	"PTP4A1"
"M1"	"CACNG2"	"TNFSF13"
"M1"	"CACNG2"	"CS"
"M1"	"CACNG2"	"GABRB2"
"M1"	"CACNG2"	"EPHB6"
"M1"	"CACNG2"	"EGLN1"
"M1"	"CACNG2"	"TOX3"
"M1"	"CACNG2"	"PLAGL1"
"M1"	"CACNG2"	"KLF3"
"M1"	"CACNG2"	"NEUROG1"
"M1"	"CACNG2"	"PHGDH"
"M1"	"CACNG2"	"AP2B1"
"M1"	"CACNG2"	"TSEN54"
"M1"	"CACNG2"	"ABL2"
"M1"	"CACNG2"	"LOXL3"
"M1"	"CACNG2"	"CRNKL1"
"M1"	"CACNG2"	"FYTTD1"
"M1"	"CACNG2"	"MAPK4"
"M1"	"CACNG2"	"LARP4B"
"M1"	"CACNG2"	"C19orf43"
"M1"	"CACNG2"	"SEPT5"
"M1"	"CACNG2"	"SNX11"
"M1"	"CACNG2"	"MYH3"
"M1"	"CACNG2"	"TIMM13"
"M1"	"CACNG2"	"B3GNT5"
"M1"	"CACNG2"	"PNMA6A"
"M1"	"CACNG2"	"SUPV3L1"
"M1"	"GABRA1"	"IGSF1"
"M1"	"GABRA1"	"SCARA3"
"M1"	"GABRA1"	"TOP2B"
"M1"	"GABRA1"	"ADAM15"
"M1"	"GABRA1"	"TNR"
"M1"	"GABRA1"	"PRKCZ"
"M1"	"GABRA1"	"IL2RB"
"M1"	"GABRA1"	"RNF126"
"M1"	"GABRA1"	"TBC1D20"
"M1"	"GABRA1"	"MADD"
"M1"	"GABRA1"	"CCDC124"
"M1"	"GABRA1"	"KDM4C"
"M1"	"GRM3"	"GPI"
"M1"	"GRM3"	"SDK1"
"M1"	"GRM3"	"A1BG"
"M1"	"GRM3"	"FOLR3"
"M1"	"GRM3"	"STAP2"
"M1"	"GRM3"	"PAFAH1B2"
"M1"	"GRM3"	"NOL9"
"M1"	"GRM3"	"CPD"
"M1"	"GRM3"	"WDR83OS"
"M1"	"GRM3"	"PFN4"
"M1"	"GRM3"	"TRAPPC6A"
"M1"	"GRM3"	"SEC31B"
"M1"	"GRM3"	"SLC37A3"
"M1"	"GRM3"	"IL4R"
"M1"	"GRM3"	"SNX15"
"M1"	"GRM3"	"KBTBD6"
"M1"	"GRM3"	"TMEM53"
"M1"	"VPS41"	"DUSP8"
"M1"	"GALNT2"	"RIMS4"
"M1"	"GALNT2"	"MPPED1"
"M1"	"GALNT2"	"CYP4F3"
"M1"	"TUBB4B"	"MPPED1"
"M1"	"TUBB4B"	"CELSR1"
"M1"	"MSH2"	"RSPO4"
"M1"	"VSNL1"	"VPS16"
"M1"	"VSNL1"	"EFNA1"
"M1"	"VSNL1"	"PTP4A1"
"M1"	"VSNL1"	"OSBPL1A"
"M1"	"VSNL1"	"YES1"
"M1"	"VSNL1"	"SPAG1"
"M1"	"GUCY2D"	"RSPO4"
"M1"	"SIX6"	"NECAP2"
"M1"	"SIX6"	"KHSRP"
"M1"	"SIX6"	"CNP"
"M1"	"SIX6"	"ZNF101"
"M1"	"SIX6"	"TTLL5"
"M1"	"SIX6"	"USP28"
"M1"	"SIX6"	"ACKR3"
"M1"	"SIX6"	"BCAP29"
"M1"	"SIX6"	"FGF8"
"M1"	"SIX6"	"BHLHB9"
"M1"	"SIX6"	"CTBS"
"M1"	"SIX6"	"CHCHD4"
"M1"	"SIX6"	"PTP4A1"
"M1"	"SIX6"	"CELF2"
"M1"	"SIX6"	"LTBR"
"M1"	"SIX6"	"PABPC3"
"M1"	"SIX6"	"BIN1"
"M1"	"SIX6"	"STEAP3"
"M1"	"SIX6"	"TCOF1"
"M1"	"SMC6"	"HRH3"
"M1"	"SMC6"	"CYP4F3"
"M1"	"NIT1"	"CNTFR"
"M1"	"NIT1"	"SIX1"
"M1"	"NRGN"	"KAT8"
"M1"	"NRGN"	"SRSF9"
"M1"	"NRGN"	"IGFALS"
"M1"	"NRGN"	"PTP4A1"
"M1"	"NRGN"	"CLIC6"
"M1"	"NRGN"	"INPPL1"
"M1"	"NRGN"	"CRELD2"
"M1"	"NRGN"	"PLA2G4D"
"M1"	"NRGN"	"PIN1"
"M1"	"NRGN"	"CREB3L3"
"M1"	"MORF4L2"	"SHANK1"
"M1"	"SPNS1"	"ADAM11"
"M1"	"ATG16L2"	"CDC42BPG"
"M1"	"ATG16L2"	"MUSTN1"
"M1"	"ATG16L2"	"MPPED1"
"M1"	"ATG16L2"	"MYOZ3"
"M1"	"MATR3"	"HRH3"
"M1"	"FRMPD4"	"CHERP"
"M1"	"FRMPD4"	"DYNC2H1"
"M1"	"FRMPD4"	"TGFB1I1"
"M1"	"FRMPD4"	"FAM189B"
"M1"	"FRMPD4"	"S100A13"
"M1"	"FRMPD4"	"MAFK"
"M1"	"FRMPD4"	"KPNA3"
"M1"	"FRMPD4"	"MRPS25"
"M1"	"FRMPD4"	"CDKN2A"
"M1"	"FRMPD4"	"SPC24"
"M1"	"FRMPD4"	"WDR12"
"M1"	"FRMPD4"	"PLP2"
"M1"	"FRMPD4"	"IVL"
"M1"	"FRMPD4"	"PTP4A1"
"M1"	"FRMPD4"	"ADRB1"
"M1"	"FRMPD4"	"KIF26B"
"M1"	"FRMPD4"	"POLR3H"
"M1"	"FRMPD4"	"MSN"
"M1"	"FRMPD4"	"CPSF6"
"M1"	"FRMPD4"	"RUSC1"
"M1"	"FRMPD4"	"BDNF"
"M1"	"FRMPD4"	"SLC25A4"
"M1"	"FRMPD4"	"F8A1"
"M1"	"FRMPD4"	"NOLC1"
"M1"	"FRMPD4"	"RRP1B"
"M1"	"FRMPD4"	"VPS54"
"M1"	"FRMPD4"	"RNF151"
"M1"	"FRMPD4"	"BACH2"
"M1"	"FRMPD4"	"GRK4"
"M1"	"FRMPD4"	"AHCY"
"M1"	"FRMPD4"	"RLF"
"M1"	"FRMPD4"	"TNR"
"M1"	"FRMPD4"	"SPSB4"
"M1"	"FRMPD4"	"NLRP4"
"M1"	"FRMPD4"	"SOCS6"
"M1"	"FRMPD4"	"GPAA1"
"M1"	"FRMPD4"	"NR1H4"
"M1"	"FRMPD4"	"H3F3A"
"M1"	"FRMPD4"	"PTN"
"M1"	"FRMPD4"	"LYL1"
"M1"	"FRMPD4"	"CACNA1C"
"M1"	"FRMPD4"	"TGDS"
"M1"	"FRMPD4"	"PAEP"
"M1"	"FRMPD4"	"SMCP"
"M1"	"MRPL4"	"ART3"
"M1"	"TERF2"	"HCN1"
"M1"	"NNAT"	"FAM189B"
